6732044,1
6761341,1
8283836,1
8407920,1
8465894,1
9078547,1
9197644,1
9202057,1
9340141,1
9480647,1
9487101,1
9487962,1
9492918,1
9499299,1
9499728,1
9501223,1
9504208,1
9504412,1
9505184,1
9505456,1
9505504,1
9505763,1
9505818,1
9506973,1
9507866,1
9508765,1
9509002,1
9509222,1
9509881,1
9511113,1
9511706,1
9511910,1
9512016,1
9513501,1
9513568,1
9513680,1
9514125,1
9514416,1
9514583,1
9514637,1
9515116,1
9515613,1
9515709,1
9516291,1
9516637,1
9516656,1
9516681,1
9517197,1
9517402,1
9517728,1
9517737,1
9517738,1
9517834,1
9517930,1
9518711,1
9518858,1
9519232,1
9519484,1
9519495,1
9519497,1
9519498,1
9519539,1
9519859,1
9519994,1
9520157,1
9520432,1
9520538,1
9520595,1
9520752,1
9520912,1
9520918,1
9520938,1
9520982,1
9521156,1
9521168,1
9521245,1
9521632,1
9521876,1
9522051,1
9522055,1
9522298,1
9522313,1
9522464,1
9522570,1
9522640,1
9522723,1
9522893,1
9523219,1
9523316,1
9523335,1
9523452,1
9523456,1
9523623,1
9523683,1
9523696,1
9523929,1
9523945,1
9524041,1
9524074,1
9524077,1
9524109,1
9524115,1
9524189,1
9524243,1
9524339,1
9524346,1
9524378,1
9524464,1
9524519,1
9524586,1
9524646,1
9524707,1
9524810,1
9524813,1
9524893,1
9525008,1
9525017,1
9525101,1
9525136,1
9525270,1
9525280,1
9525306,1
9525312,1
9525472,1
9525497,1
9525606,1
9525613,1
9525702,1
9525709,1
9525719,1
9525744,1
9525786,1
9525811,1
9525900,1
9525965,1
9526025,1
9526074,1
9526214,1
9526285,1
9526330,1
9526659,1
9526672,1
9526717,1
9526758,1
9526826,1
9526839,1
9526906,1
9526912,1
9527047,1
9527171,1
9527175,1
9527302,1
9527341,1
9527357,1
9527380,1
9527468,1
9527712,1
9527757,1
9527786,1
9527863,1
9527927,1
9527930,1
9528004,1
9528026,1
9528057,1
9528087,1
9528192,1
9528352,1
9528397,1
9528413,1
9528566,1
9528573,1
9528637,1
9528787,1
9528813,1
9528848,1
9528889,1
9528915,1
9528925,2
9528938,1
9528973,1
9528983,1
9529053,1
9529060,1
9529062,1
9529152,1
9529373,1
9529376,1
9529405,1
9529468,1
9529542,1
9529591,1
9529597,1
9529610,1
9529651,1
9529754,1
9529805,1
9529830,1
9529923,1
9529933,1
9529949,1
9529975,1
9530048,1
9530112,1
9530176,2
9530179,1
9530265,1
9530323,1
9530339,1
9530419,1
9530444,1
9530473,1
9530532,1
9530560,1
9530608,1
9530675,1
9530704,1
9530717,1
9530727,1
9530812,1
9530819,1
9530899,1
9530966,1
9530970,1
9530979,1
9530982,1
9530989,1
9530992,2
9531107,1
9531132,1
9531165,1
9531191,1
9531216,1
9531252,1
9531258,1
9531322,1
9531328,1
9531338,1
9531341,1
9531424,1
9531437,1
9531465,1
9531478,1
9531507,1
9531530,1
9531539,1
9531546,1
9531552,1
9531581,1
9531600,1
9531696,1
9531718,1
9531818,1
9531830,1
9531863,1
9531866,1
9531894,1
9531926,1
9531955,1
9532038,1
9532057,1
9532067,1
9532134,1
9532157,1
9532199,1
9532256,1
9532295,1
9532342,1
9532374,1
9532420,1
9532438,1
9532521,1
9532583,1
9532676,1
9532791,1
9532873,1
9532960,1
9532992,1
9533146,1
9533152,1
9533155,1
9533194,1
9533196,1
9533200,1
9533430,1
9533434,1
9533456,1
9533472,1
9533523,1
9533588,1
9533619,1
9533664,1
9533715,1
9533731,1
9533738,1
9533747,1
9533844,1
9533853,1
9533904,1
9533993,1
9534007,1
9534019,1
9534061,1
9534125,1
9534266,1
9534272,1
9534278,1
9534304,1
9534355,1
9534374,1
9534384,1
9534397,1
9534426,1
9534442,1
9534455,1
9534544,1
9534586,1
9534605,1
9534637,1
9534684,1
9534685,1
9534717,1
9534764,1
9534806,1
9534822,1
9534839,1
9534877,1
9534928,1
9534948,1
9534969,1
9534995,1
9535024,1
