12464,1
13034,1
13043,1
13124,1
13226,1
13286,1
13293,1
13303,1
13498,1
13517,1
13520,1
13523,1
13587,2
13616,1
13629,1
13709,2
13712,1
13766,1
13817,1
13847,1
13907,1
13971,1
13997,1
14051,1
14055,1
14096,1
14134,1
14153,1
14160,1
14237,1
14249,1
14269,2
14288,1
14298,1
14343,1
14365,1
14368,1
14480,2
14560,1
14576,1
14618,1
14640,1
14643,1
14739,2
14755,1
14835,1
14857,1
14893,1
14960,1
14979,1
15021,1
15024,1
15052,1
15056,1
15072,1
15098,1
15145,1
15200,1
15271,1
15287,1
15325,1
15420,1
15440,1
15456,1
15491,1
15501,1
15536,1
15561,1
15571,1
15610,1
15632,1
15673,1
15693,1
15734,1
15741,1
15763,1
15872,1
15884,1
15926,1
15955,1
16087,1
16176,1
16188,1
16250,1
16300,1
16352,1
16476,1
16672,1
16746,1
16944,1
17008,1
17078,1
17104,1
17123,1
17158,1
17296,1
17322,1
17331,1
17347,1
17379,1
17392,1
17420,1
17462,1
17463,1
17629,1
17734,1
17769,1
17772,1
17802,2
17847,1
17850,1
17856,1
17879,1
17895,1
17936,1
17975,1
17990,1
17991,1
18023,1
18096,1
18116,1
18147,1
18156,1
18157,1
18169,1
18180,1
18182,1
18188,1
18217,1
18218,1
18240,1
18250,1
18263,1
18297,1
18310,2
18317,1
18320,1
18358,1
18387,1
18394,1
18406,1
18409,1
18422,1
18445,1
18460,1
18490,1
18505,1
18509,2
18512,1
18531,1
18534,1
18537,1
18547,1
18548,1
18550,1
18556,1
18560,1
18566,1
18569,1
18576,3
18586,1
18589,1
18592,1
18595,1
18598,2
18602,1
18611,1
18621,1
18628,1
18637,1
18646,1
18650,1
18659,2
18663,1
18665,2
18668,1
18675,1
18681,3
18688,1
18700,1
18707,1
18710,1
18711,1
18713,1
18724,1
18727,1
18736,1
18740,1
18748,1
18749,2
18752,2
18755,2
18759,1
18762,1
18772,1
18775,1
18777,1
18778,2
18781,2
18791,2
18793,1
18794,1
18800,1
18803,1
18813,4
18822,2
18823,1
18826,2
18829,1
18832,3
18835,1
18838,1
18841,1
18851,1
18855,2
18861,1
18870,1
18876,1
18877,1
18883,2
18886,1
18890,1
18896,2
18899,2
18902,1
18903,2
18906,2
18909,1
18915,1
18921,2
18931,1
18934,1
18937,1
18938,1
18941,2
18944,1
18947,1
18954,3
18964,1
18966,1
18967,1
18973,1
18976,1
18979,1
18982,1
18989,1
19001,2
19002,1
19008,2
19011,1
19014,1
19015,1
19017,1
19021,1
19027,2
19030,1
19033,1
19034,1
19040,2
19044,1
19046,1
19050,1
19056,1
19059,2
19060,1
19066,2
19069,1
19072,3
19078,3
19085,1
19091,1
19092,2
19094,2
19095,1
19101,1
19104,1
19111,1
19113,1
19123,1
19127,1
19133,3
19136,2
19152,1
19159,1
19161,1
19162,2
19165,2
19168,2
19171,2
19177,1
19181,1
19184,1
19188,1
19190,2
19191,2
19194,2
19200,2
19203,1
19204,1
19206,1
19207,1
19209,2
19213,1
19216,3
19222,2
19223,1
19229,2
19232,3
19236,2
19245,1
19248,2
19254,1
19255,2
19258,1
19261,1
19264,1
19267,1
19268,1
19270,1
19271,1
19274,1
19277,2
19280,2
19283,3
19284,1
19287,1
19290,2
19293,2
19296,2
19302,1
19303,1
19306,2
19309,2
19312,1
19315,3
19319,1
19321,1
19325,2
19328,1
19331,2
19334,1
19338,2
19344,2
19350,1
19353,1
19354,2
19357,1
19360,4
19366,1
19369,1
19370,1
19373,1
19376,3
19379,1
19380,3
19386,2
19388,1
19389,2
19395,1
19396,1
19402,1
19404,1
19405,2
